protein_id	specie
TPC1_14255	TP
TPC1_15586	TP
TPC1_31258	TP
TPC1_30915	TP
TPC1_11252	TP
TPC1_13504	TP
TPC1_16753	TP
TPC1_12409	TP
TPC1_30246	TP
TPC1_30038	TP
TPC1_31808	TP
TPC1_14532	TP
TPC1_20007	TP
TPC1_14205	TP
TPC1_30432	TP
TPC1_31026	TP
TPC1_12963	TP
TPC1_20102	TP
TPC1_30239	TP
TPC1_30274	TP
TPC1_31502	TP
TPC1_20114	TP
TPC1_30251	TP
TPC1_14186	TP
TPC1_31574	TP
TPC1_30951	TP
TPC1_16027	TP
TPC1_11310	TP
TPC1_13235	TP
TPC1_13694	TP
TPC1_30509	TP
TPC1_31571	TP
TPC1_31393	TP
TPC1_14556	TP
TPC1_31775	TP
TPC1_31707	TP
TPC1_13213	TP
TPC1_13335	TP
TPC1_15618	TP
TPC1_30786	TP
TPC1_16618	TP
TPC1_15222	TP
TPC1_13425	TP
TPC1_10292	TP
TPC1_31629	TP
TPC1_20181	TP
TPC1_30489	TP
TPC1_30276	TP
TPC1_20012	TP
TPC1_15988	TP
TPC1_30362	TP
TPC1_11168	TP
TPC1_30467	TP
TPC1_31618	TP
TPC1_16115	TP
TPC1_31788	TP
TPC1_11711	TP
TPC1_15592	TP
TPC1_15579	TP
TPC1_17611	TP
TPC1_10773	TP
TPC1_30858	TP
TPC1_31146	TP
TPC1_13277	TP
TPC1_31722	TP
TPC1_31018	TP
TPC1_31308	TP
TPC1_16809	TP
TPC1_17026	TP
TPC1_11506	TP
TPC1_15155	TP
TPC1_31114	TP
TPC1_31133	TP
TPC1_30972	TP
TPC1_11399	TP
TPC1_17841	TP
TPC1_31530	TP
TPC1_10303	TP
TPC1_15538	TP
TPC1_10452	TP
TPC1_10637	TP
TPC1_17286	TP
TPC1_17589	TP
TPC1_15174	TP
TPC1_14749	TP
TPC1_13859	TP
TPC1_17451	TP
TPC1_30226	TP
TPC1_16814	TP
TPC1_30956	TP
TPC1_13024	TP
TPC1_16173	TP
TPC1_31065	TP
TPC1_13926	TP
TPC1_30030	TP
TPC1_14222	TP
TPC1_31001	TP
TPC1_15456	TP
TPC1_31597	TP
TPC1_11980	TP
TPC1_15639	TP
TPC1_15853	TP
TPC1_12499	TP
TPC1_30177	TP
TPC1_31426	TP
TPC1_16951	TP
TPC1_17797	TP
TPC1_13583	TP
TPC1_31768	TP
TPC1_31839	TP
TPC1_12096	TP
TPC1_17546	TP
TPC1_14499	TP
TPC1_11053	TP
TPC1_11631	TP
TPC1_11269	TP
TPC1_31136	TP
TPC1_30394	TP
TPC1_31864	TP
TPC1_30005	TP
TPC1_15986	TP
TPC1_30020	TP
TPC1_31301	TP
TPC1_11659	TP
TPC1_30447	TP
TPC1_11835	TP
TPC1_12519	TP
TPC1_31698	TP
TPC1_30515	TP
TPC1_16153	TP
TPC1_16832	TP
TPC1_30012	TP
TPC1_31326	TP
TPC1_30802	TP
TPC1_11898	TP
TPC1_31062	TP
TPC1_30533	TP
TPC1_10953	TP
TPC1_31740	TP
TPC1_30544	TP
TPC1_15359	TP
TPC1_11072	TP
TPC1_13689	TP
TPC1_31614	TP
TPC1_30558	TP
TPC1_31167	TP
TPC1_11007	TP
TPC1_31006	TP
TPC1_16243	TP
TPC1_11112	TP
TPC1_14231	TP
TPC1_15946	TP
TPC1_31425	TP
TPC1_17178	TP
TPC1_12746	TP
TPC1_17160	TP
TPC1_31516	TP
TPC1_12383	TP
TPC1_10199	TP
TPC1_30706	TP
TPC1_10340	TP
TPC1_12855	TP
TPC1_20067	TP
TPC1_13632	TP
TPC1_11519	TP
TPC1_31234	TP
TPC1_11598	TP
TPC1_31459	TP
TPC1_10227	TP
TPC1_11667	TP
TPC1_30230	TP
TPC1_13679	TP
TPC1_30817	TP
TPC1_16846	TP
TPC1_13156	TP
TPC1_15888	TP
TPC1_30408	TP
TPC1_13009	TP
TPC1_30958	TP
TPC1_30261	TP
TPC1_17166	TP
TPC1_14124	TP
TPC1_30992	TP
TPC1_14643	TP
TPC1_30335	TP
TPC1_13645	TP
TPC1_15240	TP
TPC1_20131	TP
TPC1_17531	TP
TPC1_13279	TP
TPC1_12200	TP
TPC1_17826	TP
